Actual,Predicted
38,60.28644075015529
6,2.304394123678563
22,58.11935233416138
62,53.950012831529094
198,58.46166718030975
40,59.01432029665232
54,55.601914245739785
34,29.793600173728734
36,28.435228522361655
88,58.46166718030975
72,59.714036584087545
86,26.717241067066418
48,57.31607132625194
30,58.88059355926462
118,59.98271707509631
44,57.368580031224916
50,59.01565450425733
52,59.45461329619557
8,41.09644784210192
260,59.73086991547551
22,54.447107587706114
14,54.32291107151685
22,56.16171305086184
64,56.74430503041236
54,59.283058545166966
106,58.58756763000308
178,59.975287829136896
18,57.08475512900599
20,54.63099536668331
28,54.21837275439392
96,59.724692329355726
30,54.15568061301338
48,58.72751500006198
152,56.115273308880305
48,53.798332814477845
62,56.148275274668286
34,55.72225409881752
80,58.15070898326897
26,60.058161867005296
28,43.75345338273268
136,59.867076779207565
10,53.3298538176945
40,58.42345846813941
16,25.2989358635239
46,56.69048355550436
42,57.96655603154231
68,60.28336333010179
132,59.72348559987099
76,60.41850961377874
22,48.49623829516619
10,55.39154387234167
36,56.77341535862507
80,58.898724931118466
2,44.274112174190286
34,60.25493693487883
42,57.889170245243044
90,54.490266462491896
84,57.1606028085112
56,59.468228899237
74,55.55849444714121
16,54.01622331903086
20,55.55783891459648
42,52.555393463570574
66,59.645329495875586
46,58.708371483794224
96,58.732347745347504
40,54.71436822230741
42,35.69712685724561
24,48.49623829516619
52,53.39490457657426
48,55.35546390329307
18,53.26254543207716
16,55.45277093535628
18,49.36512871074659
76,60.46532395083247
26,58.44092077065476
86,46.02138642065927
134,59.81519485616492
40,55.81496341602474
12,58.20856923868178
38,45.81649168620238
38,58.329549006234416
2,47.07043823663736
10,56.93904164165962
22,56.89263179517027
14,48.05909783312708
36,53.65517894327702
36,58.76668946827352
40,59.94750541836759
78,59.867076779207565
84,55.44363376455213
12,54.41498179336021
54,57.815652293715885
6,47.27944683976678
120,59.429936317168455
28,54.4851612298096
104,59.429936317168455
10,52.68296215793676
52,58.482844462988545
14,54.63087471715597
18,40.725744833652875
4,3.3191959982732513
36,58.038122031541675
50,58.07703890226882
78,59.86467717791833
24,55.267067472448474
62,56.87482685885807
54,59.36788205678432
94,59.30574727134506
86,59.93102230378799
8,33.2363576291101
112,58.04570400094944
50,54.20099243797327
24,42.983866324152174
24,39.176414790225735
20,58.24614972337509
204,59.43767187708881
10,57.973638846815014
40,56.23635735649363
50,60.319857558901575
30,57.494882919489456
8,58.73711614531842
30,59.12685808760273
10,55.35956280341515
40,58.08806398467973
204,59.95662054977996
20,57.579875920524564
102,58.76873110929964
128,57.99197473809439
14,58.81729362210599
78,60.36480528311175
20,56.00858955355786
344,60.513093399929915
40,54.295263441044
36,59.4543662007801
38,58.562657996447854
20,54.87228916180025
46,38.370267938594345
88,58.91662130957215
28,54.791146672621835
50,58.02452671827065
28,39.72686682614656
40,60.478319776472624
250,58.156132306316366
94,58.86882604270773
42,59.7456534396187
30,59.11434609265314
50,59.70002948884418
72,53.946605917969755
32,58.590314226671474
36,33.78981901664807
32,57.068946338672575
60,59.31382254600484
18,45.58424595862016
18,59.369458104897106
20,54.78169343718463
26,59.324641072489946
66,56.73482304738255
18,59.383368492323065
14,37.00881876227456
42,53.38347485392397
4,23.478869381501916
16,55.121353985102104
52,58.86860680930595
166,60.138024568987944
10,54.32981976270058
26,59.24319312866839
20,57.04123613706473
20,29.31862170069413
22,57.639898440229715
26,57.98007885481654
22,58.45848239767314
38,60.415319878606226
16,56.73482304738255
62,57.494882919489456
10,58.67067212847786
20,58.434374711434714
6,55.95554543488261
36,54.62689646656123
76,57.92757907822724
144,60.160626061910094
86,60.319857558901575
34,59.74975233974078
96,59.45461329619557
36,57.693374780322706
38,27.282733678437047
212,60.0279200609406
40,59.978179416567116
24,54.75279049493261
88,57.992553655119536
30,50.284000512663866
14,59.46534649476467
104,59.72403841527204
42,59.87993110860398
36,53.7226937428916
30,55.26031602673865
44,60.27414404978905
48,58.33647342813364
68,57.864808915831546
10,59.007629556788686
150,59.43797585519947
36,58.6966757398449
20,58.111000520640744
204,59.715335196992335
264,59.65607844367485
36,54.11762549437741
48,58.212338794973036
20,55.10082651724533
6,27.78136793170137
14,56.69721821370831
18,52.82779318367945
48,55.246540004591694
192,59.75671351500802
16,55.246540004591694
20,56.7469183078239
20,18.7741461169473
32,55.45277093535628
24,40.950734354755554
48,58.2952072833084
72,60.204817778151174
8,59.31997009470389
254,59.63961575002598
48,57.200784749436075
78,37.06385702731237
110,59.518125317276564
54,59.40577306734588
50,59.01565450425733
44,59.427113575541945
4,45.73264162170402
76,59.856588923410776
20,30.99069221493691
12,50.24957832797321
34,54.087137504737285
36,54.0159396306906
168,60.16654329193131
32,57.1949524060523
26,59.43029076439881
86,59.53814736709779
14,40.580031346306505
94,60.002302410757146
44,29.5168787809474
6,11.423757124347247
24,51.25296458140384
76,45.05461776714058
28,55.307057448009914
40,53.33760279874119
20,55.82384633418757
78,58.99044993664257
4,47.973404745622844
24,55.28511363677842
46,59.29997298783895
48,58.980079650872476
20,59.324641072489946
4,13.340535250063247
18,54.087137504737285
36,55.46780066158958
74,60.08298048118292
88,59.45461329619557
30,57.09959497115192
50,57.47287246714421
32,60.32532275906434
48,54.53568387887707
26,59.674795467015805
12,56.44110134845841
16,55.994979376635584
36,29.502173199035997
40,59.51726589631102
66,57.332236313437086
52,59.83700358774995
18,54.14372172506841
36,54.97149853558935
20,56.87428672093299
162,57.94612263630265
12,59.202416211369965
64,59.054005135435304
62,60.01162598189881
46,56.431735040883574
38,59.84511941266763
136,59.72909885178155
12,60.01278078122425
78,59.20699821704693
18,59.31773402130372
42,41.38144046322536
14,41.017171808345616
36,58.17017106820975
20,44.337303592974486
16,51.6174627141583
46,56.7291133715117
16,59.026428978220004
38,59.088529188720074
24,20.84994121181584
98,59.8452013879941
34,56.453140025554575
52,56.62238910296072
14,54.46052129102941
80,57.36716937629001
60,31.984607027457777
34,50.12899573331588
16,30.943292812770274
10,11.528511214361437
72,57.950198503533045
36,53.674731001573235
44,55.67619169975413
38,59.68767181728931
14,59.35675706364149
46,52.48843427027591
80,59.62725574262083
52,57.443691364548506
34,53.9210384345342
40,59.36788205678432
22,59.74958737234858
20,56.990390292399475
10,56.59796520241423
46,58.32258697467116
56,56.69048355550436
22,58.63397690103175
10,24.491282130615183
44,29.80045862425113
58,60.13700352245149
20,54.89779231843587
18,41.235726975879
70,54.09854341683797
110,56.50624486859069
20,51.29768040248271
18,48.77124140008591
10,58.20856923868178
38,19.223415326590775
42,59.29905653148142
26,59.53462010336113
20,56.01368107351026
4,59.11827301481039
54,56.55150472636194
18,40.52582419105025
6,4.444166447097452
42,26.894959134538908
68,58.33159064726053
20,58.903060413818864
36,60.36480528311175
88,57.64634400551072
42,57.73309974357791
26,56.08349191646728
24,39.04807871875728
80,41.89248709976678
24,51.44310795202307
8,51.75766638110524
24,59.429936317168455
28,55.75922763628232
12,3.534282104021493
158,57.05329815414903
26,55.594473047440076
98,47.964873307835376
40,53.941424017390915
30,59.46534649476467
32,59.70002948884418
22,53.41064713306493
14,52.97779665867887
20,56.823369839564094
26,58.51417936430793
78,58.29203664995558
50,58.7110493873557
34,58.017016382563675
32,50.958745339059234
170,59.72348559987099
30,56.38881567850174
36,50.04979133023858
34,60.415319878606226
96,59.518125317276564
8,0.3114945304642234
36,60.01459911112339
10,53.31557794253793
36,59.56839471192729
80,45.20738268696675
20,57.11265337567352
98,49.90908961530213
38,60.332606289126254
14,0.5124736191783583
10,59.82026330921807
12,23.89840184062104
118,57.511740902230144
6,18.48271914225456
100,59.59538902229181
84,59.71108183154698
88,58.96909265170886
78,59.04429342770302
14,31.17460697366123
46,58.16576759600166
32,44.069473403263856
102,53.52918834127034
16,59.49114559747441
38,50.88450040799091
54,34.40656223331544
12,57.405895017557626
18,40.85662978771778
30,13.135961128380806
60,59.39775321434169
16,58.22469848149171
22,40.950734354755554
42,59.60403885239441
50,28.481515260059503
40,18.972272867892755
66,59.84511941266763
26,56.6770915814546
222,59.72135380653151
104,59.43479122525964
176,26.766990056616457
48,25.057560332016507
10,54.28943521241478
30,59.45436402537305
24,59.59720735219094
110,58.18587715991416
38,59.27004113992828
20,53.60809377129513
18,53.22618437285924
60,42.56187959806439
46,59.857503193593026
168,60.45173957316249
34,56.879540562309074
8,54.72818190191597
54,59.59129012216973
16,38.2553097444141
10,60.17701145193305
48,59.53462010336113
18,39.872580313492925
418,59.755448000509936
20,40.81725116574298
14,41.235726975879
20,56.40720844170808
16,52.73224337614464
20,34.70408858972081
34,59.06373172835531
22,42.591212698972754
30,56.491356754268566
24,53.53540793868761
52,59.30708147895007
32,59.88603183539819
130,59.35515870304804
144,59.97284389146812
36,59.50247055098786
22,53.113973773571956
22,58.116185789301994
126,56.233317549125935
52,59.7820222237767
146,54.83691356991146
2,44.85696612357576
12,52.934757398166504
10,51.44339388982908
20,57.266051494027295
20,18.349154747681723
42,59.59720735219094
24,55.39154387234167
106,59.283058545166966
28,54.34900427050479
28,33.59608128913162
90,56.66245450911282
66,46.79889033124317
28,56.57319676273095
38,31.45578154243824
36,31.14617126875415
20,53.50618295175917
30,59.20625708047553
34,60.24669275400841
34,54.918883805658965
10,51.29768040248271
6,27.052800494969524
30,47.27944683976678
16,54.4851612298096
36,60.0558489127431
70,54.78169343718463
68,58.708371483794224
48,59.695172536506284
38,59.48850707775658
44,56.0405086375783
16,31.17460697366123
120,58.47843078031509
16,52.87795686349101
28,57.21161202062229
16,55.82384633418757
54,59.859750071433915
22,55.88991139739539
22,45.05129948156452
24,56.59874234870329
54,58.87322848740835
18,58.59617676017278
96,57.951433980610396
54,59.51804640293605
84,59.08020521567666
28,53.68559026502059
72,60.25142615325446
28,57.71320109717353
30,59.54465154920247
164,33.66771990254165
42,30.270856470988495
28,55.994979376635584
28,56.58339988416533
60,54.23431701615191
90,54.490266462491896
34,58.71474132688101
40,59.867431226437915
56,59.88993542833554
40,55.39063932657042
44,59.70864708760432
18,39.92468222133415
28,55.035765432232765
44,59.40843608571964
72,53.483887488940844
56,59.82713040412175
28,59.45149386484458
24,41.35568317434053
56,57.819573545948
38,56.63426717424701
162,59.7729692299672
36,55.26292551028209
32,57.1142320434937
48,54.53568387887707
186,60.355823179352676
32,56.39905658081162
28,54.63099536668331
88,57.660007005917656
78,59.48258896990289
28,59.13568660084921
12,42.870465958676874
100,53.50946545593065
112,59.526369498146984
4,1.0888405783595303
26,37.130961532400626
4,49.95815135328047
136,59.44707392129242
184,60.160626061910094
22,58.131400922372904
18,25.2989358635239
56,58.047401699835916
34,56.60993137099892
40,52.65615629990292
32,47.370701076107935
18,54.63099536668331
48,57.59401953793932
42,60.32532275906434
120,57.85806682126929
96,59.74975233974078
88,59.57564031918514
16,60.40560189620522
6,48.55304181218956
8,52.44129701845972
298,58.72917711199468
74,59.47004926261462
100,55.35546390329307
22,54.59907726841633
2,46.116973938177935
34,31.60149502978461
212,60.057283916658946
24,55.9299102565647
72,59.1238261733648
8,58.02665878469901
62,45.28950232758065
46,55.06403692860033
130,60.132992719627815
42,56.002561787321916
60,55.607784209555824
4,27.161087106649852
32,59.59720735219094
40,58.94622803028396
40,57.137954060152104
32,59.099962671230884
20,20.251265910433695
10,55.95534473086163
54,58.52792155989071
4,47.5795287497948
28,40.580031346306505
64,58.56550057579797
8,19.21128657898641
80,55.12069845255737
38,32.93037819245707
284,34.18047999811324
48,59.125793138218846
76,59.43767187708881
22,54.965490738237335
8,52.75759405918146
30,54.58086218710751
38,45.905584233711885
4,53.4115295946686
80,59.01102641257945
48,59.76386226477347
190,60.11116459461953
96,59.87376882741401
36,58.51834623240124
52,55.9019839195704
34,54.62689646656123
166,59.80747884236461
210,24.139175582219004
8,55.88991139739539
28,58.58916658457188
80,59.700373583680616
30,15.841930802680082
86,59.71178970624666
14,58.03198994821568
62,59.25203972699532
300,59.84399335016656
18,58.885374949851524
50,54.65551321643303
4,59.056702724023594
120,60.547404057927714
80,58.436088025369244
52,60.15117704612665
20,53.31557794253793
36,54.50724649250903
6,59.47968731393587
10,23.32270572953737
46,59.518125317276564
32,56.75392207759576
186,59.448444015201204
36,56.0876119441411
18,58.71474132688101
10,50.189538721412184
30,59.99145646353692
160,56.01599956351547
26,29.5741034309454
14,55.06813582872241
152,59.59129012216973
40,57.870282413373296
102,59.955265779315674
28,54.75279049493261
32,55.44363376455213
56,59.122026803356796
60,56.96861307004301
46,59.49089033584029
160,59.87193168729874
24,58.84475322603384
50,60.06439620465994
50,59.42260960939481
8,54.29200648929705
56,56.72559501764404
96,59.618963712338115
92,43.03416210886347
106,54.08604391266
6,19.21128657898641
58,55.169544365122206
54,57.3824330839089
106,59.76403351760262
8,55.26641193990374
96,57.20920354347162
22,60.08843547088033
18,56.05421629222946
86,50.5926614784115
58,59.882717096862464
50,56.21481789389795
24,59.427113575541945
16,59.07111736307086
82,60.442605037558636
60,60.13700352245149
12,52.934757398166504
54,45.28950232758065
2,9.612487283557407
62,59.031088437197894
18,59.34543211012804
50,57.510034162314334
18,36.985248045054256
74,56.844676805053105
26,55.55849444714121
22,56.7469183078239
18,52.97350667102582
10,53.60125232596874
40,29.498324799441157
14,53.74696581331511
6,57.91714226398905
120,60.25597708323498
36,57.514293518571286
18,56.509033174184786
12,39.18418125463107
46,57.088697803415194
56,55.06403692860033
42,58.86059893017851
74,59.968461434166116
54,60.0279200609406
20,20.84994121181584
20,25.736076325563005
36,54.15568061301338
4,9.133385067473704
22,52.75759405918146
18,56.80046014887753
6,54.89779231843587
26,58.091960398854766
12,50.521604877020124
28,54.24425690418433
18,58.52910086089387
62,59.25648899662255
228,60.444354663582615
64,58.98810271453764
22,55.09307503215868
18,59.30310816539832
48,59.85998797312326
24,55.64352329745075
96,56.58750388952009
24,55.968935813710665
34,36.68200774849377
52,39.613783978742745
10,27.489940957008635
124,59.700373583680616
52,58.72917711199468
138,59.57564031918514
88,59.30708147895007
20,29.80045862425113
34,42.67399702882815
40,60.293152494156786
22,58.42814912320584
60,50.08446441498102
18,56.7469183078239
14,53.708345923916006
38,56.69721821370831
90,59.700373583680616
44,57.50063051816436
18,58.74887504663164
406,59.97686927408593
42,56.10762960611888
8,54.919526366102374
84,54.7324039030831
14,23.89840184062104
48,59.93751408925202
106,59.531320972127006
40,54.07977632390187
54,58.861916069442316
48,56.96861307004301
46,57.40408035036625
40,49.999616139365294
92,59.957735968283544
14,52.28048694305437
20,57.1949524060523
64,55.112719631140784
134,48.50839274014544
90,59.53713886687698
40,58.36846587696156
2,27.489940957008635
36,55.82384633418757
30,36.440593643395914
20,58.94622803028396
16,25.44464935087027
22,40.50715953914715
200,60.346716214158945
38,56.22920540381365
4,34.2725753421717
34,57.28181726709221
14,53.4814245806127
36,58.830741317161355
44,58.87322848740835
58,30.378961506728658
4,53.60125232596874
26,58.46764040744724
82,27.14714396465243
6,32.08094086254212
32,57.65092352264062
72,47.725852140311154
36,57.86561276244472
30,55.90494112362869
94,60.293729385449886
24,54.51228650808781
24,59.41215982607708
50,58.31148108334802
10,41.017171808345616
88,59.99501377546255
56,57.344725128841766
42,54.66263027328734
26,56.22920540381365
36,55.54514489940638
144,58.45719457069439
84,46.50746335655043
42,59.59129012216973
8,56.92044336854963
36,58.814489537998824
22,40.08868372901114
36,58.31284343682384
60,34.66112841919451
20,54.161653118036966
70,25.437423402232817
76,59.40797895062852
18,8.689830220894514
122,58.51721171207797
12,56.93904164165962
24,57.71895772913132
6,47.09912382154464
28,56.48304458389045
24,60.07435107201105
68,58.338828674528656
20,59.06373172835531
86,57.1606028085112
38,59.39068745664196
46,56.069532652121545
10,26.918119426072543
14,39.18418125463107
54,49.83756875862314
20,45.19701296891089
16,51.81457547103922
24,56.07697210079988
82,59.624870731893964
34,59.13381620188401
34,58.041861823501065
80,58.46379924673812
34,54.407026708434515
132,60.355823179352676
34,33.43061326831021
86,59.46528654031528
16,56.73321737686646
38,44.75987250687179
10,54.00057951460431
72,60.151178062865895
76,41.949843708301884
38,57.68387764978453
44,49.149440553204116
26,59.13159280595981
30,54.336661208026975
30,57.551372505532804
22,59.46534649476467
28,50.14532962671166
130,59.84557654775875
4,11.81993818905417
140,60.028430584208834
34,59.59720735219094
52,55.02770299549219
14,58.68820472706829
36,55.030660199550475
20,40.79858651383989
72,59.091096235180345
16,58.10043623602873
44,56.188157759508066
76,42.766768023844996
10,52.68296215793676
8,59.75499641495185
8,53.708345923916006
42,60.478319776472624
38,59.13381620188401
26,59.470354559836316
44,56.28711889772857
144,57.01571098279135
14,40.725744833652875
42,58.79646319287781
38,57.647696282703286
20,55.08521009652456
84,59.64462906225887
50,59.02470809204218
68,57.053822535097495
82,53.763851975934166
22,20.84994121181584
32,55.994979376635584
120,59.448444015201204
48,57.981890771140186
8,6.494320402119392
30,27.54572452287288
32,49.84686005062476
30,57.25994553084007
34,30.66692807176397
90,56.84321673778888
28,50.04979133023858
2,10.986616662308144
100,59.33276332175135
34,58.79646319287781
34,56.591443502943335
68,59.50893842100308
40,59.632202544900295
112,60.332606289126254
56,59.980607163727164
48,59.01565450425733
52,59.22216856943795
64,55.84997843568946
58,57.64634400551072
40,47.929223150295535
36,50.391899896571815
46,59.25203972699532
24,59.618708450704
32,55.30304607274734
58,59.43479122525964
20,58.21365839350099
20,53.99800823772204
166,58.708371483794224
42,58.87257807861098
10,36.82323060458008
46,53.97166491161557
40,59.659477493387335
12,60.01459911112339
24,54.52835027619823
10,59.93098364810181
18,58.58008819878108
14,53.184140330348136
130,60.28234185003321
20,54.0159396306906
16,50.48693179227768
42,54.60707700758624
12,26.918119426072543
36,30.905923881169176
34,59.01722866082019
28,54.447107587706114
20,53.77665609380688
18,54.89779231843587
16,55.703552401942844
50,59.30708147895007
20,49.824351823524175
32,59.05374987380119
26,56.01511125302875
12,56.08349191646728
14,58.61163343912612
30,44.70664837819517
18,54.07514604604871
22,52.953153072683804
42,58.58756763000308
102,59.9918199517966
10,52.53724867059039
50,57.985687435026534
70,55.69758075623705
26,58.54620200023159
10,56.453140025554575
28,54.490266462491896
26,53.80711644214523
54,59.40577306734588
34,33.789954043917575
6,49.24606996095387
28,58.60427041151657
24,48.0166692118339
40,55.83657187409912
10,42.56250512719595
6,30.088926758055155
58,53.942642946043705
14,18.517188708672542
6,59.77231649608778
22,45.87835510905039
26,21.603564110646055
20,58.017016382563675
36,56.88338787427303
64,55.99569192303583
32,56.115273308880305
2,18.337005654908197
36,52.78237226502974
40,59.40860251415144
32,30.49748563884643
44,60.319857558901575
20,58.311734584592536
18,48.93337875720529
36,59.15334304413505
28,55.75922763628232
38,47.70333363945473
150,59.70864708760432
60,57.677449018662614
44,25.816465969490416
148,60.25597708323498
8,54.006964090182024
86,59.82957434179053
80,59.677034459473376
20,52.02302729368804
32,58.88635864129816
30,58.288661224088344
4,50.043825234065814
60,59.287551867316616
30,45.19701296891089
20,57.28181726709221
28,58.3593227308387
124,60.05528923946621
20,43.99247014375349
102,58.72311255536136
10,25.04414514470485
34,55.37330732710176
18,57.114468042864885
68,39.27406867876134
38,53.13983979350613
94,60.03389578437161
36,51.75766638110524
66,55.896730784815325
30,59.98179201124157
32,55.111204225583705
144,60.16654329193131
42,57.677449018662614
24,55.55575439520863
76,59.06075713809113
108,54.15568061301338
78,59.710875436064406
90,60.028430584208834
12,52.953153072683804
44,41.96804537623081
96,59.433455406940034
20,55.43082712412479
106,57.50063051816436
36,57.47287246714421
206,58.9030108117634
18,55.22677729412979
78,58.33554704516786
22,55.45277093535628
8,24.48125579000652
18,41.09644784210192
22,54.43514869976114
54,59.78257257216715
8,52.9743891326295
140,60.11026359588861
16,59.04421276071934
28,59.99363522070978
82,57.80146113700707
140,58.14632316260921
96,60.28644075015529
46,55.16723362329641
80,58.751515468667634
18,52.53636620898671
26,53.54849756083421
4,11.81993818905417
60,58.76985775500783
28,50.284000512663866
28,58.288661224088344
70,59.809552291969304
58,56.545419326034
56,38.90236523141091
4,29.918090207859027
58,59.70945706695765
120,59.62725574262083
46,57.05827879073911
16,58.70864629154838
108,60.19385397704713
78,56.59874234870329
628,59.81883662119587
36,58.038122031541675
68,59.45985211347716
118,48.42087311647228
304,58.7024733555927
120,60.19385397704713
136,60.346716214158945
8,59.63955667340907
10,52.68296215793676
32,55.71063874876299
18,59.33276332175135
18,18.19864106727875
42,34.29159247555123
30,55.21883389922374
10,37.551798041311926
136,59.46528654031528
20,31.950890027013063
16,49.70114656327839
10,41.09644784210192
16,56.714753290077574
40,58.519917335724585
44,59.31212629738973
28,59.980607163727164
34,58.403696493581414
58,56.73828553831605
60,55.246540004591694
18,53.31509732553011
4,11.423757124347247
18,55.03208136732255
28,58.553326251341105
10,49.39178344830024
68,55.02770299549219
212,59.35515870304804
16,50.870904776855205
80,54.2661790462657
128,59.961834868405624
102,59.54346670168806
18,3.0971416419823825
24,48.20481132047345
112,57.61026123779681
108,58.58756763000308
62,60.02766479930649
24,54.23573248471594
40,49.66333245983998
30,58.329549006234416
32,58.08806398467973
22,56.363319686838416
18,55.22677729412979
48,55.71296216031831
30,55.50516409905639
30,59.596755322332506
20,50.26149228556328
16,13.340535250063247
40,59.98271707509631
232,59.11434609265314
178,58.82158183860121
22,56.7469183078239
24,55.97332729654911
74,57.51990908781745
40,55.28511363677842
36,60.38804493011918
32,51.467354357376394
20,53.222495191948106
148,59.72766486460495
36,34.02907336163884
28,53.58125900522544
56,49.80904594718635
32,57.57472358208033
68,59.454226464925966
44,39.19611478460231
20,57.170739120642146
18,58.48975967264697
26,54.674063763544595
128,56.21481789389795
66,54.60707700758624
68,58.58008819878108
54,47.929223150295535
42,59.59129012216973
26,59.65930903147705
68,54.19031636892713
30,50.753960920250435
32,59.59538902229181
2,0.02006755577149022
50,59.857503193593026
56,59.76386226477347
52,57.660007005917656
60,50.37589138967376
42,32.089268655569455
48,59.16293705068032
6,59.317855952912744
102,59.975287829136896
18,59.20625708047553
64,59.7820222237767
58,58.56917195548578
78,58.39199374208125
8,27.161087106649852
40,56.19488552582861
24,57.98007885481654
26,58.904780869486345
46,58.08348446754983
74,52.49392775521626
32,57.02625002207529
8,27.306800593996222
98,59.98271707509631
26,54.65799999543418
74,54.38415219440894
28,42.54672586211307
18,45.28950232758065
10,57.697085992879174
32,54.295263441044
40,28.84581606764364
60,59.89819842716854
54,45.59971873380598
12,39.613783978742745
12,58.70864629154838
22,51.76317620150467
18,4.881306909136562
46,53.726477135326626
116,60.10573002585286
46,59.97176056540023
20,51.10725109405747
44,59.417220112911586
52,48.85801357851138
38,59.998608576660125
106,59.696086806688534
24,50.04979133023858
46,55.961916118772514
32,26.845593216397937
108,58.46166718030975
102,60.26688195739712
24,56.01599956351547
12,25.00750888883116
18,53.28737219395876
28,59.12003169263194
4,45.87835510905039
40,15.417055986847224
58,57.319939471142284
26,13.954759389929457
32,54.21644483398238
18,56.30653822772149
40,59.588504133911236
96,51.03021389533728
16,51.39867806875021
12,53.16938383818374
34,59.76178153452905
162,60.22894106394476
26,59.98271707509631
10,11.423757124347247
40,38.46522476937181
32,60.00088404165039
64,58.73328111734944
12,4.690784237591707
10,40.65930738006281
58,59.413453778049536
20,52.25312010037904
2,3.6106229729659916
60,41.51270324626278
20,54.92230169184871
94,58.60427041151657
178,55.828210538219444
244,57.40408035036625
306,60.33533888920764
154,60.003216680939396
16,55.39943141206001
50,57.757009043130964
120,56.88075488255178
34,45.30829175911324
54,57.531735531316244
32,59.24319312866839
18,52.0546031761974
12,40.52582419105025
18,55.21883389922374
38,59.74604027088831
52,55.05672869466345
46,56.591443502943335
118,58.9155712423542
22,57.311967320897175
60,59.42260960939481
38,27.91027348709696
96,55.84997843568946
36,59.707181601967385
32,59.497684055168264
20,56.446858563623316
34,55.111204225583705
2,24.89843165735848
24,50.12899573331588
38,57.59401953793932
22,55.111204225583705
20,51.22743487109733
32,32.38803048905217
88,59.03321409779721
156,59.30574727134506
56,59.50087219039441
176,59.57564031918514
54,30.670388481421394
16,52.981687537110886
98,56.46249510290302
34,59.1777856159909
58,59.518125317276564
30,52.4976169361274
32,59.01722866082019
42,54.06617023547303
24,59.80869287100375
34,55.29792027720576
52,59.16465546210109
16,9.392976719977923
32,55.26641193990374
12,58.77774487196228
16,59.60003126325349
156,60.1920802751311
22,54.64998538959123
80,59.408946608987875
6,56.01368107351026
4,47.71658730180588
132,60.28234185003321
38,48.42087311647228
36,54.38118676386332
56,60.319091773999226
10,59.97176056540023
36,59.06373172835531
20,58.96506202192981
36,42.983866324152174
18,55.08389441527857
42,58.338828674528656
100,60.16335866199148
492,59.54468641102056
48,55.61013641347955
38,59.98271707509631
90,44.99807535288791
66,58.67812194504301
8,17.761500605239647
38,24.852703646944626
22,58.76528144079245
28,12.355304864120633
30,60.0693430069394
30,52.9743891326295
146,59.61814877742711
16,58.06080375016893
42,59.25203972699532
40,42.3345989969234
16,33.99781123748572
284,59.29452397043846
48,55.99569192303583
24,54.48237469537334
38,59.714036584087545
70,48.402013769874486
12,52.934757398166504
34,59.225838921618276
62,40.94430000118626
42,59.70864708760432
38,45.644523149005856
6,54.04249168812992
28,54.11559973374178
88,60.45173957316249
14,53.60125232596874
28,59.25322457450973
10,42.70821861454232
26,54.89779231843587
22,44.069473403263856
38,60.332606289126254
148,59.93751408925202
80,57.71320109717353
52,59.30574727134506
18,52.0546031761974
18,54.00803150959829
88,53.33760279874119
66,53.649997042698175
22,58.22832872771449
14,23.702035120179893
40,58.84238922719127
118,58.87322848740835
52,56.89001851775873
70,47.98585920363319
40,53.21803848123791
64,55.711134812629176
22,59.37155240896465
14,60.0325571966696
20,53.944305510023206
24,55.681900321856375
42,58.49454865399185
36,56.890280487593685
18,59.84608707102698
198,56.16481714025366
50,60.25493693487883
76,59.62725574262083
40,59.25203972699532
86,60.252335318204025
40,58.311734584592536
162,60.289316296751785
34,40.08868372901114
12,59.04421276071934
16,58.48826341368539
84,55.443613351367844
12,60.325774788922786
22,43.48661945387838
18,59.711163515269895
54,56.48304458389045
22,59.54557661305721
22,55.88732539879042
4,4.169731704611706
28,55.18921929312861
36,28.215896589549075
4,9.65886647238954
132,30.414336654317097
22,52.17167538875491
22,52.82867564528313
28,56.545419326034
74,59.273941369507874
18,55.327192406925505
56,60.13654638736036
214,59.729066901274415
36,53.5071650479841
24,59.71582909621971
42,49.71758942997189
82,59.40843608571964
28,54.819777250890965
20,58.860454814227374
30,55.95015227569162
74,60.278706206974185
18,56.01368107351026
156,59.57564031918514
68,60.273633526520825
30,58.11226951888868
44,30.047189137425974
172,59.57745864908428
80,58.51721171207797
18,53.271205461876896
70,59.568733267998915
22,56.670465893526575
24,59.351970567821894
50,59.963509960186094
36,59.69940592532126
24,17.395948724044793
28,55.57654061147115
36,59.56374357961128
36,59.23417937677398
78,58.482844462988545
32,55.82384633418757
12,57.35758383058874
8,54.86590561070824
64,34.33578826177107
62,58.605801981321264
76,59.518125317276564
12,53.3298538176945
44,54.38117497669092
24,56.115273308880305
40,29.67606315366227
40,53.21803848123791
28,60.002302410757146
20,53.86231802225193
66,60.03434781423005
14,52.78904391082013
14,53.22618437285924
34,59.68386085444416
100,58.46160867613174
94,60.40780661307361
14,57.066156855896
66,56.670465893526575
8,31.028893486314864
44,59.10257377021359
16,58.07703890226882
52,57.885016204300705
72,57.31607132625194
30,54.37252220126979
100,59.55377441330137
50,54.66363427774372
40,58.09714746795676
32,47.09171272381086
18,54.018399467264544
24,55.847181369901364
46,56.43768639681897
54,59.74604027088831
146,59.979098791982054
66,57.669938806369515
24,25.487802959834838
8,57.59401953793932
22,56.733598658603036
8,54.04249168812992
124,59.98271707509631
30,59.383368492323065
32,51.32164087003002
14,53.570891047559186
78,59.25203972699532
58,60.02564459595035
92,59.72766486460495
84,59.59129012216973
60,58.9712711250246
54,58.60290805804076
36,46.96157684880228
